0.50, 0.97, 0.88, 0.92, 322, 11, 45, 74.89
0.51, 0.97, 0.88, 0.92, 322, 11, 45, 74.89
0.52, 0.97, 0.88, 0.92, 322, 10, 45, 75.12
0.53, 0.97, 0.87, 0.92, 320, 10, 47, 75.11
0.54, 0.97, 0.87, 0.92, 319, 10, 48, 75.09
0.55, 0.97, 0.87, 0.92, 319, 10, 48, 75.09
0.56, 0.97, 0.85, 0.91, 313, 10, 54, 75.17
0.57, 0.97, 0.85, 0.91, 311, 9, 56, 75.47
0.58, 0.97, 0.84, 0.90, 310, 9, 57, 75.53
0.59, 0.97, 0.84, 0.90, 309, 9, 58, 75.52
0.60, 0.97, 0.84, 0.90, 309, 9, 58, 75.52
0.61, 0.97, 0.84, 0.90, 307, 9, 60, 75.48
0.62, 0.97, 0.84, 0.90, 307, 9, 60, 75.48
0.63, 0.97, 0.84, 0.90, 307, 8, 60, 75.72
0.64, 0.97, 0.84, 0.90, 307, 8, 60, 75.72
0.65, 0.98, 0.83, 0.90, 305, 7, 62, 75.98
0.66, 0.98, 0.83, 0.90, 305, 7, 62, 75.98
0.67, 0.98, 0.82, 0.89, 301, 7, 66, 76.09
0.68, 0.98, 0.81, 0.89, 298, 6, 69, 76.39
0.69, 0.98, 0.80, 0.88, 292, 6, 75, 76.47
0.70, 0.98, 0.78, 0.87, 288, 5, 79, 76.79
0.71, 0.99, 0.78, 0.87, 285, 4, 82, 77.20
0.72, 0.99, 0.77, 0.86, 281, 4, 86, 77.29
0.73, 0.99, 0.76, 0.86, 279, 4, 88, 77.32
0.74, 0.99, 0.75, 0.85, 277, 4, 90, 77.31
0.75, 0.99, 0.75, 0.85, 276, 4, 91, 77.38
0.76, 0.99, 0.74, 0.85, 273, 4, 94, 77.34
0.77, 0.99, 0.74, 0.84, 270, 4, 97, 77.43
0.78, 0.99, 0.73, 0.84, 268, 4, 99, 77.56
0.79, 0.98, 0.71, 0.83, 262, 4, 105, 77.64
0.80, 0.98, 0.70, 0.82, 258, 4, 109, 77.68
0.81, 0.98, 0.69, 0.81, 254, 4, 113, 77.72
0.82, 0.98, 0.69, 0.81, 253, 4, 114, 77.76
0.83, 0.98, 0.66, 0.79, 244, 4, 123, 77.98
0.84, 0.98, 0.65, 0.78, 237, 4, 130, 78.07
0.85, 0.98, 0.63, 0.77, 232, 4, 135, 78.11
0.86, 0.98, 0.62, 0.76, 228, 4, 139, 78.31
0.87, 0.98, 0.61, 0.75, 223, 4, 144, 78.46
0.88, 0.98, 0.59, 0.74, 218, 4, 149, 78.54
0.89, 0.99, 0.58, 0.73, 213, 3, 154, 78.91
0.90, 0.99, 0.57, 0.72, 210, 3, 157, 78.91
0.91, 0.99, 0.55, 0.71, 203, 3, 164, 79.14
0.92, 0.98, 0.53, 0.69, 196, 3, 171, 79.50
0.93, 0.99, 0.51, 0.68, 188, 2, 179, 80.21
0.94, 0.99, 0.49, 0.66, 180, 1, 187, 80.94
0.95, 0.99, 0.47, 0.63, 171, 1, 196, 81.28
0.96, 0.99, 0.41, 0.58, 149, 1, 218, 81.64
0.97, 0.99, 0.38, 0.55, 138, 1, 229, 81.74
0.98, 0.99, 0.32, 0.49, 119, 1, 248, 81.71
0.99, 1.00, 0.19, 0.32, 69, 0, 298, 82.85
