0.50, 0.97, 0.94, 0.96, 346, 10, 21, 77.87
0.51, 0.97, 0.94, 0.95, 344, 10, 23, 77.93
0.52, 0.97, 0.93, 0.95, 342, 9, 25, 78.21
0.53, 0.97, 0.93, 0.95, 341, 9, 26, 78.20
0.54, 0.98, 0.93, 0.95, 340, 8, 27, 78.41
0.55, 0.98, 0.92, 0.95, 338, 8, 29, 78.38
0.56, 0.98, 0.91, 0.94, 335, 8, 32, 78.40
0.57, 0.98, 0.91, 0.94, 333, 7, 34, 78.71
0.58, 0.98, 0.91, 0.94, 333, 7, 34, 78.71
0.59, 0.98, 0.90, 0.94, 332, 7, 35, 78.74
0.60, 0.98, 0.90, 0.94, 332, 7, 35, 78.74
0.61, 0.98, 0.90, 0.94, 330, 7, 37, 78.82
0.62, 0.98, 0.90, 0.94, 329, 7, 38, 78.80
0.63, 0.98, 0.89, 0.93, 325, 7, 42, 78.79
0.64, 0.98, 0.88, 0.93, 324, 7, 43, 78.80
0.65, 0.98, 0.88, 0.93, 323, 7, 44, 78.85
0.66, 0.98, 0.86, 0.92, 317, 6, 50, 79.12
0.67, 0.98, 0.84, 0.91, 310, 6, 57, 79.11
0.68, 0.98, 0.83, 0.90, 305, 6, 62, 79.18
0.69, 0.98, 0.81, 0.89, 297, 6, 70, 79.29
0.70, 0.98, 0.81, 0.88, 296, 6, 71, 79.29
0.71, 0.98, 0.80, 0.88, 293, 6, 74, 79.36
0.72, 0.98, 0.79, 0.87, 290, 6, 77, 79.49
0.73, 0.98, 0.79, 0.87, 290, 6, 77, 79.49
0.74, 0.98, 0.79, 0.87, 289, 6, 78, 79.56
0.75, 0.98, 0.78, 0.87, 287, 6, 80, 79.53
0.76, 0.98, 0.78, 0.87, 285, 6, 82, 79.62
0.77, 0.98, 0.77, 0.86, 282, 5, 85, 79.91
0.78, 0.98, 0.76, 0.86, 280, 5, 87, 79.96
0.79, 0.98, 0.75, 0.85, 275, 5, 92, 80.17
0.80, 0.98, 0.74, 0.84, 271, 5, 96, 80.32
0.81, 0.99, 0.72, 0.83, 265, 4, 102, 80.66
0.82, 0.99, 0.72, 0.83, 265, 3, 102, 80.96
0.83, 0.99, 0.72, 0.83, 263, 3, 104, 81.03
0.84, 0.99, 0.71, 0.82, 259, 3, 108, 81.22
0.85, 0.99, 0.70, 0.82, 258, 3, 109, 81.21
0.86, 0.99, 0.69, 0.81, 253, 3, 114, 81.35
0.87, 0.99, 0.68, 0.80, 249, 3, 118, 81.34
0.88, 0.99, 0.67, 0.80, 246, 3, 121, 81.37
0.89, 0.99, 0.66, 0.79, 244, 3, 123, 81.44
0.90, 0.99, 0.65, 0.78, 238, 3, 129, 81.49
0.91, 0.99, 0.63, 0.77, 233, 2, 134, 81.81
0.92, 1.00, 0.62, 0.76, 227, 1, 140, 82.36
0.93, 1.00, 0.59, 0.74, 217, 1, 150, 82.38
0.94, 1.00, 0.56, 0.72, 207, 1, 160, 82.60
0.95, 1.00, 0.55, 0.71, 201, 1, 166, 82.94
0.96, 1.00, 0.52, 0.68, 190, 0, 177, 83.55
0.97, 1.00, 0.48, 0.65, 176, 0, 191, 84.36
0.98, 1.00, 0.44, 0.61, 162, 0, 205, 84.81
0.99, 1.00, 0.37, 0.54, 137, 0, 230, 85.91
