0.50, 0.95, 0.89, 0.92, 328, 17, 39, 73.69
0.51, 0.96, 0.89, 0.92, 326, 15, 41, 74.16
0.52, 0.96, 0.89, 0.92, 325, 14, 42, 74.43
0.53, 0.96, 0.88, 0.92, 324, 14, 43, 74.45
0.54, 0.96, 0.88, 0.92, 323, 14, 44, 74.47
0.55, 0.96, 0.88, 0.92, 322, 14, 45, 74.44
0.56, 0.96, 0.87, 0.91, 319, 13, 48, 74.67
0.57, 0.96, 0.87, 0.91, 318, 12, 49, 74.88
0.58, 0.96, 0.87, 0.91, 318, 12, 49, 74.88
0.59, 0.96, 0.86, 0.91, 317, 12, 50, 74.88
0.60, 0.97, 0.86, 0.91, 316, 10, 51, 75.33
0.61, 0.97, 0.86, 0.91, 316, 10, 51, 75.33
0.62, 0.97, 0.86, 0.91, 314, 9, 53, 75.68
0.63, 0.97, 0.85, 0.91, 312, 9, 55, 75.81
0.64, 0.97, 0.85, 0.91, 312, 9, 55, 75.81
0.65, 0.97, 0.85, 0.91, 312, 9, 55, 75.81
0.66, 0.97, 0.84, 0.90, 308, 9, 59, 75.87
0.67, 0.97, 0.83, 0.90, 306, 9, 61, 75.90
0.68, 0.97, 0.83, 0.90, 306, 9, 61, 75.90
0.69, 0.97, 0.83, 0.90, 306, 9, 61, 75.90
0.70, 0.97, 0.83, 0.89, 304, 9, 63, 76.01
0.71, 0.97, 0.83, 0.89, 303, 9, 64, 76.04
0.72, 0.97, 0.82, 0.89, 300, 9, 67, 76.14
0.73, 0.97, 0.81, 0.89, 299, 9, 68, 76.16
0.74, 0.97, 0.81, 0.89, 299, 9, 68, 76.16
0.75, 0.97, 0.81, 0.89, 299, 9, 68, 76.16
0.76, 0.97, 0.81, 0.89, 299, 9, 68, 76.16
0.77, 0.97, 0.81, 0.89, 299, 9, 68, 76.16
0.78, 0.97, 0.81, 0.88, 298, 9, 69, 76.20
0.79, 0.97, 0.81, 0.89, 298, 8, 69, 76.45
0.80, 0.98, 0.81, 0.89, 297, 7, 70, 76.72
0.81, 0.98, 0.81, 0.88, 296, 6, 71, 76.96
0.82, 0.98, 0.80, 0.88, 292, 6, 75, 77.10
0.83, 0.98, 0.79, 0.87, 289, 6, 78, 77.13
0.84, 0.99, 0.76, 0.86, 279, 4, 88, 77.81
0.85, 0.99, 0.75, 0.85, 276, 4, 91, 77.90
0.86, 0.99, 0.75, 0.85, 274, 4, 93, 77.95
0.87, 0.99, 0.73, 0.84, 268, 3, 99, 78.22
0.88, 0.99, 0.72, 0.83, 263, 3, 104, 78.29
0.89, 0.99, 0.70, 0.82, 258, 3, 109, 78.40
0.90, 0.99, 0.69, 0.81, 254, 3, 113, 78.48
0.91, 0.99, 0.68, 0.81, 251, 3, 116, 78.62
0.92, 0.99, 0.65, 0.78, 237, 3, 130, 78.79
0.93, 0.99, 0.63, 0.77, 233, 3, 134, 78.81
0.94, 0.99, 0.61, 0.75, 223, 3, 144, 78.98
0.95, 0.99, 0.58, 0.73, 212, 3, 155, 79.08
0.96, 0.99, 0.55, 0.71, 202, 3, 165, 79.40
0.97, 0.99, 0.48, 0.65, 177, 1, 190, 80.57
0.98, 0.99, 0.40, 0.57, 146, 1, 221, 80.97
0.99, 1.00, 0.23, 0.37, 84, 0, 283, 82.94
