0.50, 0.98, 0.96, 0.97, 353, 7, 14, 80.09
0.51, 0.98, 0.96, 0.97, 353, 7, 14, 80.09
0.52, 0.98, 0.96, 0.97, 352, 7, 15, 80.15
0.53, 0.98, 0.96, 0.97, 352, 6, 15, 80.37
0.54, 0.98, 0.96, 0.97, 351, 6, 16, 80.36
0.55, 0.98, 0.95, 0.96, 347, 6, 20, 80.44
0.56, 0.98, 0.95, 0.96, 347, 6, 20, 80.44
0.57, 0.98, 0.95, 0.96, 347, 6, 20, 80.44
0.58, 0.98, 0.95, 0.96, 347, 6, 20, 80.44
0.59, 0.99, 0.94, 0.96, 346, 5, 21, 80.71
0.60, 0.99, 0.94, 0.96, 346, 5, 21, 80.71
0.61, 0.99, 0.94, 0.96, 345, 5, 22, 80.70
0.62, 0.99, 0.93, 0.96, 343, 5, 24, 80.74
0.63, 0.99, 0.93, 0.96, 343, 4, 24, 80.97
0.64, 0.99, 0.93, 0.96, 341, 4, 26, 81.04
0.65, 0.99, 0.92, 0.95, 339, 4, 28, 81.01
0.66, 0.99, 0.92, 0.95, 338, 4, 29, 81.02
0.67, 0.99, 0.90, 0.94, 332, 4, 35, 81.14
0.68, 0.99, 0.89, 0.94, 326, 3, 41, 81.50
0.69, 0.99, 0.88, 0.93, 324, 3, 43, 81.55
0.70, 0.99, 0.87, 0.93, 321, 3, 46, 81.62
0.71, 0.99, 0.85, 0.91, 312, 3, 55, 81.69
0.72, 0.99, 0.83, 0.91, 306, 3, 61, 81.74
0.73, 0.99, 0.82, 0.90, 302, 3, 65, 81.75
0.74, 0.99, 0.82, 0.90, 300, 3, 67, 81.76
0.75, 0.99, 0.81, 0.89, 297, 3, 70, 81.84
0.76, 0.99, 0.81, 0.89, 296, 3, 71, 81.92
0.77, 0.99, 0.80, 0.89, 295, 3, 72, 81.96
0.78, 0.99, 0.80, 0.88, 293, 3, 74, 81.95
0.79, 0.99, 0.79, 0.88, 291, 2, 76, 82.31
0.80, 0.99, 0.79, 0.88, 290, 2, 77, 82.33
0.81, 0.99, 0.78, 0.88, 288, 2, 79, 82.32
0.82, 0.99, 0.78, 0.88, 288, 2, 79, 82.32
0.83, 0.99, 0.78, 0.87, 286, 2, 81, 82.46
0.84, 0.99, 0.78, 0.87, 286, 2, 81, 82.46
0.85, 0.99, 0.77, 0.87, 283, 2, 84, 82.47
0.86, 0.99, 0.77, 0.87, 282, 2, 85, 82.49
0.87, 1.00, 0.77, 0.87, 281, 1, 86, 82.77
0.88, 1.00, 0.76, 0.86, 278, 1, 89, 82.75
0.89, 1.00, 0.75, 0.86, 276, 1, 91, 82.78
0.90, 1.00, 0.72, 0.84, 264, 1, 103, 83.06
0.91, 1.00, 0.69, 0.81, 253, 1, 114, 83.24
0.92, 1.00, 0.67, 0.80, 247, 1, 120, 83.38
0.93, 1.00, 0.66, 0.79, 241, 1, 126, 83.59
0.94, 1.00, 0.64, 0.78, 235, 1, 132, 83.65
0.95, 1.00, 0.61, 0.76, 225, 1, 142, 83.90
0.96, 1.00, 0.58, 0.74, 214, 1, 153, 83.93
0.97, 0.99, 0.54, 0.70, 197, 1, 170, 84.13
0.98, 1.00, 0.50, 0.66, 182, 0, 185, 84.75
0.99, 1.00, 0.38, 0.55, 139, 0, 228, 85.34
