0.50, 0.98, 0.87, 0.92, 320, 7, 47, 78.80
0.51, 0.98, 0.86, 0.92, 316, 7, 51, 78.88
0.52, 0.98, 0.85, 0.91, 312, 7, 55, 78.99
0.53, 0.98, 0.84, 0.91, 310, 7, 57, 79.05
0.54, 0.98, 0.84, 0.91, 310, 7, 57, 79.05
0.55, 0.98, 0.84, 0.90, 309, 7, 58, 79.02
0.56, 0.98, 0.84, 0.90, 307, 7, 60, 79.05
0.57, 0.98, 0.83, 0.90, 306, 7, 61, 79.08
0.58, 0.98, 0.83, 0.90, 304, 7, 63, 79.06
0.59, 0.98, 0.82, 0.89, 301, 7, 66, 79.13
0.60, 0.98, 0.81, 0.89, 297, 6, 70, 79.61
0.61, 0.98, 0.80, 0.88, 292, 6, 75, 79.72
0.62, 0.98, 0.78, 0.87, 287, 6, 80, 79.88
0.63, 0.98, 0.78, 0.87, 285, 6, 82, 80.00
0.64, 0.98, 0.77, 0.86, 282, 6, 85, 80.15
0.65, 0.98, 0.77, 0.86, 281, 6, 86, 80.20
0.66, 0.98, 0.76, 0.85, 278, 6, 89, 80.35
0.67, 0.98, 0.75, 0.85, 277, 5, 90, 80.74
0.68, 0.98, 0.75, 0.85, 276, 5, 91, 80.81
0.69, 0.98, 0.74, 0.84, 272, 5, 95, 80.78
0.70, 0.98, 0.74, 0.84, 271, 5, 96, 80.82
0.71, 0.98, 0.74, 0.84, 271, 5, 96, 80.82
0.72, 0.98, 0.74, 0.84, 271, 5, 96, 80.82
0.73, 0.98, 0.74, 0.84, 270, 5, 97, 80.80
0.74, 0.98, 0.73, 0.84, 267, 5, 100, 80.87
0.75, 0.98, 0.72, 0.83, 265, 5, 102, 80.95
0.76, 0.99, 0.72, 0.83, 263, 4, 104, 81.24
0.77, 0.98, 0.71, 0.83, 262, 4, 105, 81.23
0.78, 0.99, 0.71, 0.83, 260, 3, 107, 81.63
0.79, 0.99, 0.70, 0.82, 257, 3, 110, 81.61
0.80, 0.99, 0.70, 0.82, 256, 3, 111, 81.57
0.81, 0.99, 0.69, 0.82, 255, 3, 112, 81.52
0.82, 0.99, 0.69, 0.81, 253, 3, 114, 81.59
0.83, 0.99, 0.68, 0.81, 251, 2, 116, 81.89
0.84, 0.99, 0.67, 0.80, 245, 2, 122, 81.98
0.85, 0.99, 0.66, 0.80, 244, 2, 123, 81.99
0.86, 0.99, 0.65, 0.78, 238, 2, 129, 82.10
0.87, 0.99, 0.64, 0.78, 236, 2, 131, 82.19
0.88, 0.99, 0.64, 0.78, 235, 2, 132, 82.19
0.89, 0.99, 0.62, 0.77, 229, 2, 138, 82.46
0.90, 0.99, 0.61, 0.76, 224, 2, 143, 82.63
0.91, 0.99, 0.60, 0.75, 220, 2, 147, 82.82
0.92, 0.99, 0.57, 0.73, 210, 2, 157, 83.13
0.93, 1.00, 0.56, 0.72, 206, 1, 161, 83.82
0.94, 0.99, 0.53, 0.69, 193, 1, 174, 84.19
0.95, 0.99, 0.50, 0.67, 184, 1, 183, 84.28
0.96, 0.99, 0.48, 0.65, 177, 1, 190, 84.52
0.97, 0.99, 0.45, 0.62, 166, 1, 201, 84.53
0.98, 0.99, 0.40, 0.57, 145, 1, 222, 84.79
0.99, 1.00, 0.26, 0.41, 96, 0, 271, 85.74
