0.50, 0.82, 0.66, 0.73, 243, 52, 124, 58.38
0.51, 0.83, 0.66, 0.73, 242, 50, 125, 58.73
0.52, 0.84, 0.66, 0.74, 242, 47, 125, 59.34
0.53, 0.84, 0.66, 0.74, 242, 47, 125, 59.34
0.54, 0.84, 0.66, 0.74, 241, 46, 126, 59.56
0.55, 0.84, 0.65, 0.74, 240, 46, 127, 59.55
0.56, 0.84, 0.65, 0.73, 238, 45, 129, 59.82
0.57, 0.84, 0.64, 0.73, 236, 44, 131, 59.99
0.58, 0.84, 0.64, 0.73, 235, 44, 132, 59.91
0.59, 0.84, 0.64, 0.73, 234, 44, 133, 59.86
0.60, 0.84, 0.63, 0.72, 233, 44, 134, 59.85
0.61, 0.84, 0.63, 0.72, 233, 44, 134, 59.85
0.62, 0.84, 0.63, 0.72, 233, 43, 134, 60.06
0.63, 0.84, 0.63, 0.72, 231, 43, 136, 59.97
0.64, 0.84, 0.63, 0.72, 230, 43, 137, 59.91
0.65, 0.84, 0.62, 0.71, 228, 43, 139, 59.83
0.66, 0.86, 0.62, 0.72, 226, 36, 141, 61.38
0.67, 0.86, 0.61, 0.72, 224, 35, 143, 61.60
0.68, 0.87, 0.61, 0.71, 223, 34, 144, 61.75
0.69, 0.87, 0.60, 0.71, 220, 33, 147, 61.99
0.70, 0.87, 0.59, 0.71, 218, 33, 149, 61.97
0.71, 0.87, 0.59, 0.70, 217, 33, 150, 61.91
0.72, 0.87, 0.59, 0.70, 216, 33, 151, 61.96
0.73, 0.87, 0.58, 0.70, 214, 32, 153, 62.12
0.74, 0.87, 0.57, 0.69, 209, 31, 158, 62.12
0.75, 0.87, 0.56, 0.68, 207, 31, 160, 61.93
0.76, 0.87, 0.56, 0.68, 204, 31, 163, 61.86
0.77, 0.86, 0.54, 0.66, 198, 31, 169, 61.59
0.78, 0.86, 0.52, 0.65, 192, 31, 175, 61.34
0.79, 0.86, 0.51, 0.64, 188, 31, 179, 61.08
0.80, 0.86, 0.50, 0.63, 183, 31, 184, 60.85
0.81, 0.85, 0.48, 0.61, 175, 31, 192, 60.27
0.82, 0.85, 0.46, 0.60, 169, 31, 198, 59.89
0.83, 0.84, 0.44, 0.58, 162, 31, 205, 59.38
0.84, 0.84, 0.43, 0.57, 157, 31, 210, 59.00
0.85, 0.83, 0.41, 0.55, 149, 30, 218, 58.97
0.86, 0.83, 0.40, 0.54, 145, 29, 222, 59.20
0.87, 0.83, 0.38, 0.52, 140, 29, 227, 58.75
0.88, 0.84, 0.37, 0.51, 134, 26, 233, 59.50
0.89, 0.84, 0.33, 0.47, 121, 23, 246, 59.59
0.90, 0.83, 0.30, 0.44, 110, 23, 257, 58.63
0.91, 0.83, 0.28, 0.42, 104, 22, 263, 58.60
0.92, 0.82, 0.26, 0.39, 94, 21, 273, 57.90
0.93, 0.80, 0.22, 0.35, 82, 20, 285, 56.81
0.94, 0.80, 0.21, 0.33, 76, 19, 291, 56.53
0.95, 0.80, 0.19, 0.30, 69, 17, 298, 56.78
0.96, 0.81, 0.17, 0.28, 62, 15, 305, 56.43
0.97, 0.80, 0.13, 0.23, 49, 12, 318, 56.84
0.98, 0.78, 0.10, 0.17, 35, 10, 332, 55.71
0.99, 0.74, 0.05, 0.10, 20, 7, 347, 52.25
