0.50, 0.98, 0.81, 0.89, 254, 5, 58, 79.12
0.51, 0.98, 0.81, 0.89, 253, 5, 59, 79.10
0.52, 0.98, 0.80, 0.88, 250, 5, 62, 79.09
0.53, 0.98, 0.79, 0.88, 246, 4, 66, 79.54
0.54, 0.98, 0.79, 0.88, 246, 4, 66, 79.54
0.55, 0.98, 0.77, 0.86, 240, 4, 72, 79.75
0.56, 0.98, 0.76, 0.86, 238, 4, 74, 79.90
0.57, 0.98, 0.75, 0.85, 233, 4, 79, 79.98
0.58, 0.98, 0.74, 0.84, 230, 4, 82, 80.17
0.59, 0.98, 0.74, 0.84, 230, 4, 82, 80.17
0.60, 0.98, 0.72, 0.83, 226, 4, 86, 80.19
0.61, 0.98, 0.72, 0.83, 226, 4, 86, 80.19
0.62, 0.99, 0.72, 0.84, 226, 3, 86, 80.54
0.63, 0.99, 0.71, 0.83, 223, 3, 89, 80.55
0.64, 0.99, 0.71, 0.82, 221, 3, 91, 80.70
0.65, 0.99, 0.71, 0.83, 221, 2, 91, 81.07
0.66, 0.99, 0.71, 0.83, 221, 2, 91, 81.07
0.67, 0.99, 0.71, 0.83, 221, 2, 91, 81.07
0.68, 0.99, 0.70, 0.82, 217, 2, 95, 81.22
0.69, 0.99, 0.69, 0.82, 216, 2, 96, 81.18
0.70, 0.99, 0.69, 0.81, 215, 2, 97, 81.17
0.71, 0.99, 0.68, 0.81, 213, 2, 99, 81.20
0.72, 0.99, 0.68, 0.81, 212, 2, 100, 81.24
0.73, 0.99, 0.68, 0.80, 211, 2, 101, 81.35
0.74, 0.99, 0.66, 0.79, 207, 2, 105, 81.63
0.75, 0.99, 0.66, 0.79, 207, 2, 105, 81.63
0.76, 0.99, 0.66, 0.79, 206, 2, 106, 81.67
0.77, 0.99, 0.65, 0.79, 203, 2, 109, 81.79
0.78, 0.99, 0.64, 0.78, 200, 2, 112, 81.71
0.79, 0.99, 0.64, 0.78, 200, 2, 112, 81.71
0.80, 0.99, 0.63, 0.77, 198, 2, 114, 81.73
0.81, 0.99, 0.63, 0.77, 197, 2, 115, 81.68
0.82, 0.99, 0.62, 0.76, 194, 2, 118, 81.66
0.83, 0.99, 0.62, 0.76, 192, 2, 120, 81.65
0.84, 0.99, 0.61, 0.76, 190, 1, 122, 82.09
0.85, 0.99, 0.61, 0.76, 190, 1, 122, 82.09
0.86, 0.99, 0.59, 0.74, 185, 1, 127, 82.15
0.87, 0.99, 0.59, 0.74, 183, 1, 129, 82.18
0.88, 0.99, 0.58, 0.73, 180, 1, 132, 82.23
0.89, 0.99, 0.57, 0.73, 178, 1, 134, 82.21
0.90, 0.99, 0.56, 0.72, 176, 1, 136, 82.25
0.91, 1.00, 0.55, 0.71, 171, 0, 141, 82.88
0.92, 1.00, 0.54, 0.70, 167, 0, 145, 82.95
0.93, 1.00, 0.52, 0.68, 161, 0, 151, 83.03
0.94, 1.00, 0.50, 0.67, 157, 0, 155, 83.13
0.95, 1.00, 0.48, 0.65, 150, 0, 162, 83.22
0.96, 1.00, 0.47, 0.64, 146, 0, 166, 83.37
0.97, 1.00, 0.41, 0.59, 129, 0, 183, 83.73
0.98, 1.00, 0.36, 0.52, 111, 0, 201, 83.96
0.99, 1.00, 0.19, 0.31, 58, 0, 254, 83.72
