0.50, 0.97, 0.84, 0.90, 309, 10, 58, 75.66
0.51, 0.97, 0.84, 0.90, 309, 10, 58, 75.66
0.52, 0.97, 0.84, 0.90, 308, 10, 59, 75.71
0.53, 0.97, 0.84, 0.90, 308, 9, 59, 75.95
0.54, 0.97, 0.84, 0.90, 308, 9, 59, 75.95
0.55, 0.97, 0.84, 0.90, 307, 9, 60, 76.03
0.56, 0.97, 0.83, 0.90, 306, 9, 61, 76.10
0.57, 0.97, 0.83, 0.90, 306, 9, 61, 76.10
0.58, 0.97, 0.83, 0.90, 306, 8, 61, 76.34
0.59, 0.97, 0.83, 0.90, 305, 8, 62, 76.33
0.60, 0.97, 0.83, 0.89, 303, 8, 64, 76.47
0.61, 0.97, 0.82, 0.89, 301, 8, 66, 76.50
0.62, 0.98, 0.81, 0.89, 299, 6, 68, 77.00
0.63, 0.98, 0.81, 0.88, 296, 6, 71, 77.09
0.64, 0.98, 0.81, 0.88, 296, 6, 71, 77.09
0.65, 0.98, 0.80, 0.88, 295, 6, 72, 77.13
0.66, 0.98, 0.79, 0.88, 291, 6, 76, 77.20
0.67, 0.98, 0.79, 0.88, 291, 6, 76, 77.20
0.68, 0.98, 0.79, 0.88, 291, 6, 76, 77.20
0.69, 0.98, 0.77, 0.86, 284, 6, 83, 77.38
0.70, 0.98, 0.77, 0.86, 281, 6, 86, 77.41
0.71, 0.98, 0.76, 0.86, 280, 6, 87, 77.49
0.72, 0.98, 0.75, 0.85, 277, 6, 90, 77.49
0.73, 0.98, 0.74, 0.85, 273, 6, 94, 77.59
0.74, 0.98, 0.74, 0.84, 270, 6, 97, 77.70
0.75, 0.98, 0.73, 0.84, 268, 6, 99, 77.72
0.76, 0.98, 0.72, 0.83, 265, 6, 102, 77.74
0.77, 0.98, 0.71, 0.82, 261, 6, 106, 77.77
0.78, 0.98, 0.71, 0.82, 259, 6, 108, 77.76
0.79, 0.98, 0.70, 0.82, 257, 6, 110, 77.81
0.80, 0.98, 0.69, 0.81, 254, 6, 113, 77.91
0.81, 0.98, 0.68, 0.80, 251, 6, 116, 78.03
0.82, 0.98, 0.67, 0.79, 245, 6, 122, 78.12
0.83, 0.98, 0.66, 0.79, 242, 6, 125, 78.09
0.84, 0.98, 0.64, 0.77, 234, 6, 133, 78.22
0.85, 0.97, 0.62, 0.76, 227, 6, 140, 78.24
0.86, 0.98, 0.60, 0.74, 220, 4, 147, 78.86
0.87, 0.98, 0.58, 0.73, 213, 4, 154, 79.06
0.88, 0.98, 0.56, 0.71, 205, 4, 162, 79.11
0.89, 0.98, 0.53, 0.68, 193, 4, 174, 79.15
0.90, 0.98, 0.51, 0.67, 188, 3, 179, 79.62
0.91, 0.98, 0.50, 0.66, 184, 3, 183, 79.64
0.92, 0.98, 0.49, 0.65, 178, 3, 189, 79.78
0.93, 0.98, 0.45, 0.62, 165, 3, 202, 79.93
0.94, 0.98, 0.42, 0.59, 155, 3, 212, 79.98
0.95, 0.99, 0.40, 0.57, 147, 2, 220, 80.43
0.96, 0.99, 0.37, 0.54, 136, 2, 231, 80.40
0.97, 0.98, 0.32, 0.48, 118, 2, 249, 80.61
0.98, 0.99, 0.23, 0.37, 83, 1, 284, 81.43
0.99, 1.00, 0.09, 0.16, 32, 0, 335, 81.97
