0.50, 0.94, 0.81, 0.87, 299, 20, 68, 70.42
0.51, 0.94, 0.81, 0.87, 298, 20, 69, 70.45
0.52, 0.94, 0.80, 0.87, 295, 20, 72, 70.44
0.53, 0.94, 0.80, 0.86, 294, 20, 73, 70.39
0.54, 0.94, 0.79, 0.86, 290, 20, 77, 70.47
0.55, 0.94, 0.79, 0.86, 289, 20, 78, 70.47
0.56, 0.94, 0.79, 0.86, 289, 20, 78, 70.47
0.57, 0.94, 0.79, 0.86, 289, 20, 78, 70.47
0.58, 0.94, 0.78, 0.85, 287, 19, 80, 70.70
0.59, 0.94, 0.78, 0.85, 285, 19, 82, 70.72
0.60, 0.94, 0.77, 0.85, 283, 19, 84, 70.74
0.61, 0.94, 0.75, 0.84, 277, 18, 90, 70.88
0.62, 0.94, 0.75, 0.83, 275, 17, 92, 71.21
0.63, 0.94, 0.75, 0.83, 275, 17, 92, 71.21
0.64, 0.94, 0.74, 0.83, 273, 16, 94, 71.43
0.65, 0.94, 0.74, 0.83, 271, 16, 96, 71.44
0.66, 0.94, 0.74, 0.83, 270, 16, 97, 71.45
0.67, 0.94, 0.73, 0.83, 269, 16, 98, 71.51
0.68, 0.94, 0.73, 0.82, 268, 16, 99, 71.52
0.69, 0.95, 0.73, 0.82, 267, 15, 100, 71.74
0.70, 0.95, 0.72, 0.82, 265, 15, 102, 71.87
0.71, 0.95, 0.71, 0.81, 262, 15, 105, 71.87
0.72, 0.95, 0.70, 0.81, 258, 14, 109, 72.16
0.73, 0.96, 0.70, 0.81, 256, 12, 111, 72.73
0.74, 0.96, 0.69, 0.80, 255, 12, 112, 72.72
0.75, 0.96, 0.69, 0.80, 254, 11, 113, 73.00
0.76, 0.96, 0.68, 0.80, 251, 11, 116, 73.02
0.77, 0.96, 0.68, 0.79, 248, 9, 119, 73.59
0.78, 0.97, 0.66, 0.79, 244, 8, 123, 73.79
0.79, 0.97, 0.65, 0.78, 239, 8, 128, 73.81
0.80, 0.97, 0.63, 0.77, 233, 7, 134, 74.10
0.81, 0.97, 0.62, 0.76, 229, 7, 138, 74.11
0.82, 0.97, 0.61, 0.75, 225, 7, 142, 74.15
0.83, 0.97, 0.61, 0.75, 223, 7, 144, 74.21
0.84, 0.97, 0.59, 0.74, 218, 7, 149, 74.23
0.85, 0.97, 0.58, 0.72, 212, 6, 155, 74.88
0.86, 0.97, 0.56, 0.71, 206, 6, 161, 74.85
0.87, 0.97, 0.54, 0.70, 200, 6, 167, 74.73
0.88, 0.97, 0.53, 0.68, 194, 6, 173, 74.65
0.89, 0.97, 0.51, 0.67, 187, 6, 180, 74.62
0.90, 0.97, 0.49, 0.65, 179, 6, 188, 74.64
0.91, 0.98, 0.44, 0.61, 163, 4, 204, 75.46
0.92, 0.98, 0.42, 0.59, 154, 3, 213, 76.18
0.93, 0.98, 0.40, 0.57, 147, 3, 220, 76.21
0.94, 0.98, 0.38, 0.55, 139, 3, 228, 76.26
0.95, 0.98, 0.34, 0.51, 126, 2, 241, 76.59
0.96, 0.99, 0.29, 0.45, 106, 1, 261, 77.67
0.97, 0.99, 0.25, 0.39, 90, 1, 277, 77.59
0.98, 1.00, 0.21, 0.35, 77, 0, 290, 78.87
0.99, 1.00, 0.07, 0.14, 27, 0, 340, 77.82
