0.50, 0.79, 0.30, 0.43, 110, 29, 257, 52.12
0.51, 0.79, 0.29, 0.43, 107, 29, 260, 52.05
0.52, 0.79, 0.29, 0.42, 105, 28, 262, 52.08
0.53, 0.79, 0.28, 0.42, 104, 28, 263, 51.94
0.54, 0.79, 0.28, 0.41, 103, 28, 264, 51.86
0.55, 0.78, 0.28, 0.41, 101, 28, 266, 51.81
0.56, 0.78, 0.27, 0.40, 98, 28, 269, 51.44
0.57, 0.79, 0.26, 0.40, 97, 26, 270, 52.17
0.58, 0.80, 0.26, 0.39, 96, 24, 271, 53.04
0.59, 0.82, 0.26, 0.39, 94, 21, 273, 54.36
0.60, 0.81, 0.25, 0.38, 92, 21, 275, 54.18
0.61, 0.81, 0.25, 0.38, 90, 21, 277, 54.15
0.62, 0.81, 0.24, 0.37, 87, 21, 280, 53.97
0.63, 0.83, 0.23, 0.37, 86, 18, 281, 55.38
0.64, 0.83, 0.23, 0.37, 86, 18, 281, 55.38
0.65, 0.84, 0.23, 0.36, 84, 16, 283, 56.50
0.66, 0.84, 0.22, 0.35, 81, 16, 286, 56.03
0.67, 0.84, 0.21, 0.34, 77, 15, 290, 56.47
0.68, 0.84, 0.21, 0.33, 76, 15, 291, 56.45
0.69, 0.83, 0.19, 0.31, 71, 15, 296, 55.98
0.70, 0.82, 0.19, 0.31, 69, 15, 298, 55.82
0.71, 0.81, 0.18, 0.29, 66, 15, 301, 55.33
0.72, 0.84, 0.17, 0.29, 64, 12, 303, 57.22
0.73, 0.83, 0.16, 0.27, 59, 12, 308, 56.77
0.74, 0.82, 0.15, 0.25, 55, 12, 312, 56.23
0.75, 0.80, 0.13, 0.23, 49, 12, 318, 55.40
0.76, 0.80, 0.13, 0.22, 47, 12, 320, 55.24
0.77, 0.84, 0.13, 0.22, 47, 9, 320, 58.20
0.78, 0.85, 0.12, 0.21, 45, 8, 322, 59.25
0.79, 0.84, 0.12, 0.21, 43, 8, 324, 59.17
0.80, 0.84, 0.12, 0.21, 43, 8, 324, 59.17
0.81, 0.85, 0.11, 0.19, 39, 7, 328, 59.01
0.82, 0.86, 0.10, 0.18, 38, 6, 329, 60.28
0.83, 0.85, 0.09, 0.17, 34, 6, 333, 59.94
0.84, 0.84, 0.08, 0.15, 31, 6, 336, 58.67
0.85, 0.82, 0.08, 0.14, 28, 6, 339, 57.84
0.86, 0.82, 0.07, 0.14, 27, 6, 340, 57.11
0.87, 0.83, 0.07, 0.12, 24, 5, 343, 57.00
0.88, 0.81, 0.06, 0.11, 22, 5, 345, 56.55
0.89, 0.81, 0.06, 0.11, 22, 5, 345, 56.55
0.90, 0.83, 0.05, 0.10, 19, 4, 348, 57.43
0.91, 0.88, 0.04, 0.08, 15, 2, 352, 61.91
0.92, 0.88, 0.04, 0.07, 14, 2, 353, 61.19
0.93, 0.93, 0.04, 0.07, 13, 1, 354, 65.20
0.94, 1.00, 0.03, 0.06, 11, 0, 356, 71.18
0.95, 1.00, 0.02, 0.05, 9, 0, 358, 69.34
0.96, 1.00, 0.02, 0.04, 7, 0, 360, 67.33
0.97, 1.00, 0.01, 0.03, 5, 0, 362, 72.43
0.98, 1.00, 0.01, 0.02, 3, 0, 364, 72.86
0.99, -nan, 0.00, -nan, 0, 0, 367, 0.00
